url,round,home_team,away_team,goals_home_final,goals_away_final,final_result,goals_home_1half,goals_away_1half,1half_result,ball_possessionhome,ball_possessionaway,goal_attemptshome,goal_attemptsaway,shots_on_goalhome,shots_on_goalaway,shots_off_goalhome,shots_off_goalaway,blocked_shotshome,blocked_shotsaway,free_kickshome,free_kicksaway,corner_kickshome,corner_kicksaway,offsideshome,offsidesaway,goalkeeper_saveshome,goalkeeper_savesaway,foulshome,foulsaway,yellow_cardshome,yellow_cardsaway,total_passeshome,total_passesaway,tackleshome,tacklesaway,attackshome,attacksaway,dangerous_attackshome,dangerous_attacksaway,red_cardshome,red_cardsaway,completed_passeshome,completed_passesaway,throw_inshome,throw_insaway
https://www.scoreboard.com/game/IcO2wOp6/#match-summary,22,Dortmund,Eintracht Frankfurt,4,0,Home,1,0,Home,66,34,9,1,1,0,4,1,4,0,5,2,3,0,1,2,0,0,2,2,0.0,1.0,360.0,181.0,9.0,11.0,87,42,46,9,,,,,,
https://www.scoreboard.com/game/UebTbMg0/#match-summary,8,Dusseldorf,Mainz,1,0,Home,0,0,Draw,47,53,7,3,0,1,4,1,3,1,8,4,3,0,0,3,1,0,4,4,0.0,2.0,222.0,256.0,8.0,9.0,55,57,22,12,0.0,1.0,183.0,218.0,,
https://www.scoreboard.com/game/AV7d5wZM/#match-summary,18,Hertha Berlin,Bayern Munich,0,4,Away,0,0,Draw,34,66,3,6,0,4,2,1,1,1,9,4,0,3,0,2,4,0,4,7,1.0,1.0,180.0,353.0,7.0,7.0,41,93,16,43,,,,,,
https://www.scoreboard.com/game/MF6co3P0/#match-summary,7,Hertha Berlin,Dusseldorf,3,1,Home,2,1,Home,60,40,11,4,2,2,7,1,2,1,10,3,4,1,0,0,1,0,4,10,1.0,1.0,255.0,170.0,12.0,8.0,71,44,27,14,,,218.0,131.0,,
https://www.scoreboard.com/game/UFQEAJhC/#match-summary,9,Freiburg,RB Leipzig,2,1,Home,1,0,Home,41,59,7,12,1,5,2,2,4,5,4,6,1,3,3,1,5,0,4,3,,,217.0,321.0,8.0,5.0,40,64,16,34,,,184.0,285.0,,
https://www.scoreboard.com/game/lhme8rpt/#match-summary,24,Dusseldorf,Hertha Berlin,3,3,Draw,3,0,Home,56,44,8,6,3,4,2,2,3,0,7,6,2,3,2,2,4,0,3,5,1.0,1.0,284.0,221.0,3.0,5.0,53,54,30,11,,,,,,
https://www.scoreboard.com/game/lfrjB51D/#match-summary,20,Dusseldorf,Eintracht Frankfurt,1,1,Draw,0,0,Draw,56,44,6,3,0,1,4,2,2,0,7,4,1,3,1,2,1,0,3,5,,,277.0,206.0,2.0,9.0,58,49,17,17,,,,,,
https://www.scoreboard.com/game/21pjuVc3/#match-summary,12,Werder Bremen,Schalke,1,2,Away,0,1,Away,43,57,6,4,1,1,1,2,4,1,12,5,1,1,1,4,0,1,4,6,,,217.0,284.0,15.0,13.0,60,76,15,10,,,,,,
https://www.scoreboard.com/game/tlVyZ8gK/#match-summary,21,Hertha Berlin,Mainz,1,3,Away,0,1,Away,65,35,5,3,1,1,3,2,1,0,13,5,4,1,0,1,0,1,5,11,1.0,0.0,334.0,173.0,7.0,7.0,75,65,17,20,,,,,,
https://www.scoreboard.com/game/x252esl1/#match-summary,15,Hoffenheim,Augsburg,2,4,Away,1,1,Draw,74,26,6,3,2,1,2,1,2,1,5,9,7,1,4,2,0,1,5,3,1.0,0.0,345.0,118.0,4.0,7.0,73,34,31,10,,,,,,
https://www.scoreboard.com/game/0IJyusLH/#match-summary,16,Wolfsburg,Schalke,1,1,Draw,0,0,Draw,49,51,16,4,6,1,5,3,5,0,4,6,9,3,1,0,1,6,5,4,,,180.0,198.0,10.0,4.0,78,36,42,28,,,,,,
https://www.scoreboard.com/game/WGYYd9sd/#match-summary,26,Hoffenheim,Hertha Berlin,0,3,Away,0,0,Draw,51,49,9,4,3,2,4,2,2,0,12,4,2,3,0,0,2,3,4,11,0.0,3.0,217.0,205.0,9.0,5.0,53,43,34,30,,,,,11.0,8.0
https://www.scoreboard.com/game/6LouXC4j/#match-summary,5,Werder Bremen,RB Leipzig,0,3,Away,0,2,Away,39,61,4,3,1,2,1,0,2,1,9,6,2,5,1,1,0,1,3,8,0.0,2.0,206.0,310.0,10.0,11.0,45,68,12,34,,,174.0,277.0,,
https://www.scoreboard.com/game/M9yFNKli/#match-summary,18,FC Koln,Wolfsburg,3,1,Home,2,0,Home,54,46,7,6,3,3,4,3,0,0,11,2,4,1,0,0,3,1,2,11,0.0,2.0,218.0,172.0,17.0,12.0,57,57,24,31,,,,,,
https://www.scoreboard.com/game/UD3PP4G6/#match-summary,21,Bayern Munich,RB Leipzig,0,0,Draw,0,0,Draw,70,30,6,2,2,0,1,2,3,0,18,8,7,1,2,4,0,2,3,6,0.0,1.0,401.0,163.0,5.0,12.0,106,37,31,9,,,,,,
https://www.scoreboard.com/game/Iy35Xt0P/#match-summary,9,Bayern Munich,Union Berlin,2,1,Home,1,0,Home,72,28,6,2,3,0,1,1,2,1,10,5,2,0,1,1,0,2,4,8,0.0,1.0,381.0,142.0,9.0,12.0,80,50,28,15,,,340.0,97.0,,
https://www.scoreboard.com/game/86mXbyCj/#match-summary,18,Augsburg,Dortmund,3,5,Away,1,0,Home,28,72,7,6,2,1,4,4,1,1,5,9,2,2,5,1,1,1,3,2,,,165.0,415.0,8.0,6.0,45,57,17,26,,,,,,
https://www.scoreboard.com/game/8CtOW3A7/#match-summary,6,FC Koln,Hertha Berlin,0,4,Away,0,1,Away,54,46,4,4,3,2,0,2,1,0,11,8,4,1,3,0,1,3,5,11,,,174.0,160.0,5.0,6.0,25,24,11,12,1.0,0.0,148.0,128.0,,
https://www.scoreboard.com/game/hUwknbSp/#match-summary,17,Schalke,Freiburg,2,2,Draw,1,0,Home,50,50,7,12,3,3,2,7,2,2,5,6,3,4,1,1,3,2,4,4,,,221.0,212.0,8.0,7.0,49,43,22,32,,,,,,
https://www.scoreboard.com/game/CdmfcOzn/#match-summary,16,Augsburg,Dusseldorf,3,0,Home,1,0,Home,50,50,8,1,3,0,3,1,2,0,8,7,2,0,2,1,0,2,5,7,0.0,2.0,212.0,216.0,3.0,4.0,64,38,29,9,,,,,,
https://www.scoreboard.com/game/0YB8TnHs/#match-summary,21,Werder Bremen,Union Berlin,0,2,Away,0,0,Draw,69,31,5,3,0,0,3,2,2,1,8,6,1,1,1,1,0,0,4,8,3.0,0.0,352.0,153.0,6.0,15.0,66,54,23,13,,,,,,
https://www.scoreboard.com/game/QJgAgtzB/#match-summary,17,Hoffenheim,Dortmund,2,1,Home,0,1,Away,49,51,4,8,0,3,4,2,0,3,8,6,0,5,2,2,2,0,4,6,0.0,1.0,311.0,311.0,8.0,4.0,59,46,12,34,,,,,,
https://www.scoreboard.com/game/MevCZ5Ql/#match-summary,6,Hoffenheim,B. Monchengladbach,0,3,Away,0,1,Away,47,53,7,4,3,2,3,2,1,0,7,5,1,4,1,0,1,3,4,5,0.0,1.0,242.0,260.0,7.0,8.0,58,60,15,27,,,192.0,207.0,,
https://www.scoreboard.com/game/d22uisF5/#match-summary,23,Schalke,RB Leipzig,0,5,Away,0,1,Away,49,51,0,9,0,1,0,5,0,3,1,9,1,4,2,0,0,0,7,1,2.0,1.0,238.0,234.0,9.0,13.0,50,59,12,25,,,,,,
https://www.scoreboard.com/game/feksDRW0/#match-summary,20,Paderborn,Wolfsburg,2,4,Away,1,2,Away,42,58,4,4,2,3,2,1,0,0,13,7,1,4,1,2,1,1,6,10,0.0,2.0,158.0,218.0,9.0,10.0,48,59,20,16,1.0,0.0,,,,
https://www.scoreboard.com/game/4CDkbq4r/#match-summary,14,Union Berlin,FC Koln,2,0,Home,1,0,Home,62,38,8,5,5,2,3,3,0,0,11,11,1,2,1,0,2,4,9,9,0.0,2.0,231.0,136.0,9.0,9.0,70,48,17,16,,,,,,
https://www.scoreboard.com/game/lQtlPI75/#match-summary,10,Hoffenheim,Paderborn,3,0,Home,3,0,Home,61,39,7,4,5,2,1,2,1,0,6,5,1,2,2,0,2,2,3,6,,,383.0,237.0,9.0,5.0,42,46,19,12,,,359.0,212.0,,
https://www.scoreboard.com/game/nFFXuN5B/#match-summary,16,Werder Bremen,Mainz,0,5,Away,0,4,Away,55,45,7,11,1,5,4,2,2,4,7,5,4,3,0,0,1,1,6,7,0.0,1.0,239.0,197.0,2.0,6.0,56,60,29,27,,,,,,
https://www.scoreboard.com/game/M51R2aVE/#match-summary,26,Union Berlin,Bayern Munich,0,2,Away,0,1,Away,36,64,6,6,1,1,3,2,2,3,10,12,2,3,6,2,0,1,5,9,1.0,1.0,132.0,320.0,8.0,2.0,40,79,16,30,,,,,5.0,17.0
https://www.scoreboard.com/game/nXQN2PeR/#match-summary,14,Augsburg,Mainz,2,1,Home,1,1,Draw,58,42,14,5,3,3,9,1,2,1,9,8,4,0,0,1,2,2,7,8,1.0,1.0,186.0,140.0,1.0,12.0,49,40,39,5,,,,,,
https://www.scoreboard.com/game/ny58xZtT/#match-summary,5,Wolfsburg,Hoffenheim,1,1,Draw,1,1,Draw,57,43,9,4,4,2,3,1,2,1,8,10,2,1,4,1,1,3,4,7,0.0,1.0,287.0,219.0,5.0,11.0,80,45,29,12,,,242.0,169.0,,
https://www.scoreboard.com/game/OjVQbVCq/#match-summary,26,Eintracht Frankfurt,B. Monchengladbach,1,3,Away,0,2,Away,52,48,5,6,2,5,3,1,0,0,10,9,3,1,0,2,3,2,9,8,2.0,1.0,262.0,256.0,4.0,4.0,84,35,21,6,,,,,5.0,13.0
https://www.scoreboard.com/game/rPVazRgo/#match-summary,4,Augsburg,Eintracht Frankfurt,2,1,Home,2,0,Home,37,63,9,11,6,2,1,4,2,5,5,4,1,4,1,1,2,4,3,3,0.0,1.0,156.0,253.0,8.0,10.0,52,63,19,36,,,109.0,202.0,,
https://www.scoreboard.com/game/pQZfvkD9/#match-summary,12,Hoffenheim,Mainz,1,5,Away,0,1,Away,57,43,7,7,2,2,3,5,2,0,12,6,5,1,1,0,1,2,6,12,1.0,1.0,266.0,195.0,8.0,12.0,51,56,19,20,0.0,1.0,228.0,159.0,,
https://www.scoreboard.com/game/p8tPsOJ1/#match-summary,14,Bayer Leverkusen,Schalke,2,1,Home,1,0,Home,61,39,12,3,4,2,5,1,3,0,10,6,3,0,1,2,2,3,5,6,1.0,1.0,270.0,175.0,16.0,12.0,74,59,24,6,,,,,,
https://www.scoreboard.com/game/63vYv7oU/#match-summary,4,Mainz,Hertha Berlin,2,1,Home,1,0,Home,66,34,7,5,3,2,2,3,2,0,4,4,5,0,0,0,2,2,4,4,1.0,1.0,288.0,144.0,11.0,9.0,66,40,23,11,,,244.0,113.0,,
https://www.scoreboard.com/game/QmeprwDi/#match-summary,4,Paderborn,Schalke,1,5,Away,1,1,Draw,46,54,3,12,1,6,2,3,0,3,7,8,0,4,0,3,5,0,7,5,1.0,1.0,190.0,235.0,13.0,14.0,38,75,14,24,,,138.0,186.0,,
https://www.scoreboard.com/game/IHvOK3GJ/#match-summary,8,Dortmund,B. Monchengladbach,1,0,Home,0,0,Draw,57,43,10,5,3,1,2,2,5,2,7,7,8,1,2,0,1,3,5,7,,,,,,,51,44,32,22,,,,,,
https://www.scoreboard.com/game/Wpll8QWD/#match-summary,7,Paderborn,Mainz,1,2,Away,1,2,Away,64,36,6,11,1,5,4,3,1,3,13,4,1,3,1,1,3,0,4,12,0.0,2.0,313.0,153.0,8.0,7.0,56,58,14,24,,,268.0,110.0,,
https://www.scoreboard.com/game/MkN6CuOa/#match-summary,9,Hertha Berlin,Hoffenheim,2,3,Away,0,2,Away,31,69,5,8,1,5,4,2,0,1,6,10,1,2,2,2,3,1,8,4,,,155.0,359.0,9.0,11.0,56,46,28,9,,,121.0,313.0,,
https://www.scoreboard.com/game/zZGT4lMj/#match-summary,10,Bayer Leverkusen,B. Monchengladbach,1,2,Away,1,2,Away,51,49,8,6,3,3,4,1,1,2,6,9,6,0,2,1,1,2,7,4,2.0,0.0,217.0,222.0,11.0,8.0,54,55,23,13,,,172.0,184.0,,
https://www.scoreboard.com/game/lh3J4L02/#match-summary,26,Augsburg,Wolfsburg,1,2,Away,0,1,Away,39,61,5,8,1,2,3,5,1,1,6,10,1,1,4,1,1,1,6,5,1.0,0.0,165.0,251.0,6.0,7.0,42,63,22,34,,,,,11.0,13.0
https://www.scoreboard.com/game/8p64wFRM/#match-summary,5,B. Monchengladbach,Dusseldorf,2,1,Home,0,1,Away,53,47,7,10,4,2,0,4,3,4,6,10,6,3,2,1,1,4,7,5,1.0,1.0,223.0,199.0,8.0,2.0,50,40,31,34,,,186.0,158.0,,
https://www.scoreboard.com/game/KpkXS08t/#match-summary,10,Dortmund,Wolfsburg,3,0,Home,0,0,Draw,62,38,5,6,1,0,3,6,1,0,12,8,4,1,0,0,0,1,8,12,1.0,2.0,301.0,182.0,7.0,10.0,59,30,18,14,,,254.0,134.0,,
